Order Date,Segment,Market,Sales,Profit
2015-05-07,Corporate,LATAM,549.52,109.88
2013-10-17,Consumer,LATAM,434.87999999999994,-202.98000000000002
2015-08-13,Consumer,Asia Pacific,807.8399999999999,250.38000000000002
2015-06-26,Consumer,Asia Pacific,339.15000000000003,145.74
2014-09-03,Consumer,Asia Pacific,204.17999999999995,12.24
2015-05-19,Consumer,LATAM,262.14,5.22
2013-09-06,Consumer,Asia Pacific,394.956,21.90599999999999
2013-11-20,Corporate,USCA,50.12,23.556399999999996
2015-06-19,Consumer,LATAM,413.0,136.28
2015-02-20,Consumer,Africa,301.38,0.0
2015-07-27,Corporate,Asia Pacific,459.15599999999995,-77.484
2012-11-27,Corporate,USCA,45.660000000000004,22.3734
2015-12-04,Consumer,Asia Pacific,209.0136,-20.0664
2013-10-13,Corporate,LATAM,366.72,113.64000000000001
2015-08-30,Corporate,Europe,329.28,95.34
2015-10-09,Corporate,USCA,103.19200000000001,11.609099999999998
2014-06-29,Corporate,USCA,33.568000000000005,11.748799999999997
2013-11-12,Consumer,Africa,636.1500000000001,311.70000000000005
2014-01-09,Home Office,Asia Pacific,194.1975,-36.292500000000004
2013-01-03,Corporate,USCA,32.339999999999996,15.5232
2014-11-28,Consumer,LATAM,286.73999999999995,8.580000000000002
2014-04-15,Consumer,Europe,174.32999999999998,71.46000000000001
2014-09-20,Corporate,Asia Pacific,209.95199999999997,11.592000000000002
2013-09-09,Corporate,Europe,505.38599999999997,44.916
2013-06-25,Home Office,Asia Pacific,545.4,60.59999999999999
2014-06-18,Corporate,Asia Pacific,665.0999999999999,212.82
2015-12-18,Corporate,LATAM,152.64000000000001,35.04
2015-01-24,Corporate,USCA,86.352,8.635200000000001
2012-11-15,Consumer,Europe,319.67999999999995,159.84
2012-07-17,Home Office,Asia Pacific,223.82999999999998,67.08
2013-01-03,Corporate,USCA,39.900000000000006,19.950000000000003
2012-11-27,Corporate,USCA,13.12,4.329599999999999
2015-01-03,Corporate,Africa,260.49,31.23
2014-03-06,Corporate,LATAM,170.14956,-43.07044
2012-01-29,Consumer,LATAM,492.62399999999997,-468.0159999999998
2015-11-03,Consumer,LATAM,286.8,-95.60000000000005
2012-09-27,Home Office,Europe,621.1800000000001,236.04000000000002
2013-10-31,Corporate,Europe,535.653,232.08299999999997
2012-12-26,Consumer,LATAM,312.12,-280.9199999999999
2015-12-03,Home Office,LATAM,242.63999999999996,67.92
2015-10-09,Corporate,USCA,36.0,6.479999999999997
2014-08-09,Corporate,Europe,329.21999999999997,105.29999999999998
2012-01-14,Corporate,USCA,11.36,5.339199999999999
2015-12-05,Corporate,USCA,11.76,5.7623999999999995
2014-08-10,Corporate,Europe,239.1,54.900000000000006
2015-02-14,Corporate,Europe,106.27199999999999,11.772000000000002
2015-10-09,Corporate,USCA,40.68,0.40679999999999694
2014-12-26,Consumer,Asia Pacific,263.74920000000003,-54.79079999999999
2013-05-28,Consumer,Asia Pacific,332.2800000000001,29.880000000000003
2015-01-24,Corporate,USCA,25.92,12.441600000000001
2012-01-14,Corporate,USCA,5.64,2.7071999999999994
2015-02-05,Home Office,Europe,170.28000000000003,30.599999999999998
2013-10-22,Corporate,Europe,507.6,208.07999999999998
2013-09-21,Consumer,Europe,124.59299999999999,39.57300000000001
2015-01-24,Corporate,USCA,19.68,6.887999999999998
2014-08-16,Consumer,Europe,292.73400000000004,42.17399999999999
2012-07-25,Home Office,Africa,364.32,18.21
2013-08-23,Home Office,Europe,222.77700000000004,4.946999999999999
2015-01-24,Corporate,USCA,6.48,3.1104000000000003
2014-12-19,Corporate,Africa,207.11999999999998,37.2
2013-09-18,Home Office,Asia Pacific,208.911,10.010999999999996
2012-08-16,Corporate,Asia Pacific,239.952,-119.988
2015-04-16,Consumer,LATAM,198.56,75.44
2015-10-27,Home Office,Asia Pacific,266.22,69.17999999999999
2015-11-24,Corporate,USCA,10.688,3.7407999999999997
2013-04-01,Corporate,Asia Pacific,399.73499999999996,37.935
2015-10-02,Home Office,Europe,300.63000000000005,38.94
2015-11-07,Corporate,Europe,406.14,97.43999999999998
2014-09-23,Corporate,USCA,18.96,7.584000000000001
2015-02-03,Consumer,Europe,306.342,20.381999999999998
2014-04-16,Home Office,Europe,166.82999999999998,-73.40999999999998
2014-06-29,Corporate,USCA,7.752000000000001,2.8101
2012-12-22,Corporate,LATAM,224.48000000000002,85.28
2013-12-04,Corporate,LATAM,519.93804,217.71804000000003
2015-01-22,Consumer,Asia Pacific,582.426,26.76600000000002
2013-12-28,Corporate,Europe,440.82,110.16
2012-01-10,Corporate,Africa,308.64,61.71
2014-07-19,Home Office,LATAM,333.78,83.4
2014-11-18,Consumer,Europe,75.9,1.5000000000000002
2013-11-03,Corporate,USCA,6.6080000000000005,2.1475999999999997
2015-09-23,Consumer,USCA,391.98,113.67419999999998
2015-11-27,Corporate,Europe,570.9000000000001,205.5
2015-12-26,Corporate,LATAM,349.52,-78.67999999999999
2013-11-26,Corporate,Europe,201.285,15.615000000000002
2014-10-21,Consumer,Asia Pacific,341.52299999999997,129.00300000000001
2014-09-20,Consumer,LATAM,341.6,88.80000000000001
2015-10-24,Corporate,Europe,173.94,8.67
2014-11-25,Consumer,Africa,321.29999999999995,96.29999999999998
2013-10-11,Consumer,LATAM,446.23999999999995,33.44000000000001
2015-08-09,Home Office,Asia Pacific,152.25,74.55
2014-08-31,Consumer,Asia Pacific,124.8237,43.5537
2013-02-08,Home Office,Europe,558.954,92.99400000000001
2015-03-12,Consumer,LATAM,104.58000000000001,33.42
2015-09-01,Corporate,LATAM,276.4800000000001,11.040000000000001
2015-12-30,Consumer,Asia Pacific,255.285,-47.655
2015-10-13,Home Office,Asia Pacific,247.27679999999998,-149.4432
2013-11-06,Consumer,LATAM,110.6,2.1
2012-09-28,Home Office,Europe,854.49,290.43
2013-01-23,Consumer,Europe,332.01,-0.09000000000000341
2013-05-23,Home Office,Asia Pacific,103.20000000000002,11.34
2014-11-13,Corporate,LATAM,222.56,-39.04
2015-07-04,Consumer,USCA,545.85,114.6285
2015-07-23,Consumer,Asia Pacific,468.6120000000001,78.072
2014-06-04,Home Office,Europe,192.77999999999997,96.29999999999998
2013-09-14,Consumer,USCA,912.75,118.65750000000006
2015-10-20,Consumer,USCA,328.39919999999995,-91.75859999999997
2015-01-20,Corporate,Europe,552.501,110.42099999999999
2012-12-12,Corporate,Europe,324.921,-3.878999999999998
2014-02-07,Consumer,USCA,100.0,21.0
2012-06-02,Corporate,Europe,329.54999999999995,88.92
2013-08-11,Consumer,Asia Pacific,66.69,29.97
2015-11-05,Consumer,USCA,95.97600000000001,15.596099999999996
2015-12-24,Consumer,Asia Pacific,190.98,53.46
2013-04-26,Corporate,Europe,74.88,5.9399999999999995
2014-08-21,Consumer,Asia Pacific,354.86099999999993,-7.928999999999995
2015-06-13,Home Office,Africa,166.92000000000002,43.38
2015-11-05,Consumer,USCA,143.928,-32.38380000000001
2014-03-22,Consumer,Europe,279.00000000000006,69.72
2013-09-26,Consumer,Europe,364.74,-124.02000000000004
2013-05-23,Corporate,LATAM,249.71999999999997,79.85999999999999
2012-09-25,Corporate,Europe,425.187,-0.06300000000000239
2012-03-24,Consumer,USCA,25.44,9.9216
2012-03-24,Consumer,USCA,45.48,15.918
2015-05-07,Corporate,LATAM,219.808,-219.83199999999997
2012-06-08,Home Office,Europe,80.35199999999999,0.8820000000000032
2014-08-13,Corporate,Asia Pacific,598.9950000000001,106.39499999999998
2012-10-12,Corporate,Asia Pacific,634.86,31.68
2014-04-15,Consumer,Asia Pacific,199.20600000000005,-20.034000000000006
2015-06-05,Home Office,LATAM,309.11999999999995,27.82
2013-11-19,Corporate,Europe,310.32,21.72
2012-08-03,Consumer,Asia Pacific,351.3,144.0
2014-12-05,Corporate,Asia Pacific,379.3859999999999,-119.27399999999997
2013-08-15,Consumer,Europe,248.64,86.93999999999998
2014-03-11,Consumer,Europe,464.04,27.81
2013-02-08,Home Office,Europe,245.96999999999997,-13.680000000000001
2014-05-18,Consumer,Europe,113.51999999999998,21.48
2012-12-25,Consumer,USCA,8.689999999999998,-14.773
2015-06-03,Consumer,Asia Pacific,517.14,243.0
2014-09-23,Consumer,LATAM,241.368,-84.51200000000001
2014-02-07,Consumer,USCA,7.83,3.6018
2014-12-05,Consumer,Asia Pacific,138.57,45.72
2015-11-17,Consumer,LATAM,268.704,-53.79600000000001
2015-08-18,Home Office,Europe,229.56,11.399999999999999
2014-05-14,Corporate,Asia Pacific,152.64000000000001,0.0
2013-10-06,Consumer,Europe,504.0,-272.15999999999997
2013-07-18,Consumer,Europe,698.0580000000001,62.02799999999999
2014-08-23,Consumer,Europe,175.67999999999998,78.96000000000001
2013-01-22,Consumer,Asia Pacific,124.74000000000001,-5.579999999999998
2012-09-01,Consumer,Asia Pacific,213.29999999999998,33.150000000000006
2014-09-20,Consumer,Europe,148.5,48.96
2015-10-13,Consumer,USCA,9.96,4.6812000000000005
2014-10-22,Consumer,Europe,150.39000000000001,31.5
2014-07-16,Home Office,Asia Pacific,340.86000000000007,122.69999999999999
2012-09-14,Consumer,Europe,300.564,73.46399999999997
2014-05-03,Consumer,Asia Pacific,200.76,86.28
2015-12-20,Consumer,Asia Pacific,311.40000000000003,-31.140000000000008
2015-12-06,Corporate,LATAM,385.98400000000004,33.74400000000001
2012-03-24,Consumer,USCA,6.56,1.9023999999999992
2015-06-05,Home Office,Asia Pacific,352.58400000000006,29.663999999999973
2014-08-07,Corporate,Europe,170.55,28.98
2015-11-05,Consumer,USCA,4.928000000000001,1.7247999999999997
2014-10-15,Corporate,Asia Pacific,206.517,56.51699999999998
2014-12-18,Consumer,LATAM,190.08,45.6
2014-09-25,Consumer,Africa,219.48,70.19999999999999
2012-04-01,Consumer,Asia Pacific,228.42,83.7
2012-03-24,Consumer,USCA,14.88,3.7200000000000006
2012-04-26,Consumer,Europe,807.597,251.09699999999998
2015-09-12,Corporate,Europe,222.24,44.400000000000006
2015-09-23,Corporate,Asia Pacific,364.32,131.13
2015-06-03,Consumer,Africa,127.67999999999998,47.04
2015-10-20,Consumer,USCA,2.0719999999999996,-3.522400000000001
2015-08-28,Home Office,Europe,212.39999999999998,8.399999999999999
2015-11-19,Home Office,Europe,304.79999999999995,21.12
2012-09-08,Consumer,Asia Pacific,266.32800000000003,11.807999999999993
2015-11-05,Consumer,USCA,3.564000000000001,-2.9700000000000006
2015-09-22,Consumer,Europe,256.14000000000004,102.44999999999999
2013-01-23,Consumer,Europe,294.29999999999995,-63.81
2012-12-08,Corporate,Asia Pacific,443.988,123.22800000000001
2015-09-21,Home Office,Europe,743.58,118.79999999999998
2013-08-22,Corporate,Asia Pacific,327.31200000000007,-319.2480000000001
2015-11-19,Consumer,USCA,132.52,54.333200000000005
2015-12-17,Home Office,Asia Pacific,133.11,63.87
2013-12-23,Corporate,LATAM,196.11999999999998,13.719999999999999
2013-09-11,Consumer,Africa,253.02,106.26
2015-11-06,Consumer,USCA,110.96,53.260799999999996
2015-02-15,Home Office,Asia Pacific,323.46,61.38
2015-08-28,Corporate,Europe,249.426,63.726
2015-08-01,Consumer,Asia Pacific,159.12,-127.31999999999996
2014-04-18,Consumer,LATAM,271.6,59.7
2012-03-29,Corporate,Europe,415.62,182.82
2015-10-27,Consumer,Asia Pacific,329.712,94.78200000000001
2015-11-06,Consumer,USCA,128.12400000000002,24.2012
2013-01-22,Consumer,Asia Pacific,152.92800000000003,33.94799999999999
2014-09-26,Corporate,Europe,230.16,52.92
2013-05-09,Consumer,Asia Pacific,504.54,-42.06
2014-08-08,Consumer,Europe,414.7199999999999,70.5
2013-12-07,Consumer,Asia Pacific,136.95,40.949999999999996
2015-01-24,Consumer,Europe,128.223,-2.907000000000002
2013-08-27,Consumer,Asia Pacific,256.79999999999995,71.88
2014-07-23,Consumer,Asia Pacific,293.112,12.791999999999994
2015-03-31,Consumer,Africa,347.88,17.34
2012-09-27,Consumer,LATAM,235.24,49.4
2013-06-01,Home Office,LATAM,342.672,-799.568
2012-10-16,Consumer,Asia Pacific,243.16800000000003,-27.372000000000007
2014-04-24,Consumer,LATAM,98.90000000000002,1.9
2012-12-19,Consumer,LATAM,78.6424,17.9624
2012-10-31,Consumer,Asia Pacific,142.44,-25.679999999999993
2015-04-17,Home Office,LATAM,144.00000000000003,5.76
2015-12-04,Corporate,LATAM,256.64568,45.76568
2014-03-15,Corporate,Europe,344.40000000000003,148.04999999999998
2015-11-19,Consumer,USCA,95.94,9.594000000000001
2015-11-06,Consumer,USCA,166.5,-66.6
2015-04-08,Consumer,LATAM,262.14,5.22
2015-11-19,Consumer,USCA,169.68,45.8136
2012-10-27,Consumer,Asia Pacific,475.19999999999993,85.5
2012-05-11,Corporate,Asia Pacific,481.60979999999995,-5.200200000000002
2015-11-06,Consumer,USCA,164.68800000000002,55.58220000000001
2015-11-06,Consumer,USCA,99.98,3.9991999999999877
2015-11-19,Consumer,USCA,8.448,2.9568000000000003
2014-08-12,Corporate,Asia Pacific,495.72,54.480000000000004
2015-06-18,Home Office,Asia Pacific,180.12,5.4
2012-09-25,Home Office,LATAM,424.14,12.72
2015-11-18,Corporate,LATAM,200.64000000000001,62.15999999999999
2015-11-03,Home Office,Europe,165.96000000000004,-112.92000000000004
2015-11-19,Consumer,USCA,2.96,1.4207999999999998
2012-06-30,Corporate,LATAM,138.82,56.760000000000005
2014-09-09,Consumer,Asia Pacific,73.5402,-15.139800000000001
2014-06-18,Consumer,Asia Pacific,123.24,3.69
2013-06-13,Corporate,Europe,372.55499999999995,74.475
2015-11-06,Consumer,USCA,11.424,3.7127999999999997
2015-10-05,Consumer,Asia Pacific,367.578,-0.16200000000000614
2013-08-27,Consumer,Asia Pacific,498.2988000000001,-66.06120000000003
2012-11-10,Home Office,Asia Pacific,382.67999999999995,57.36
2015-05-29,Home Office,Europe,113.58,40.86
2012-09-21,Consumer,LATAM,496.0,124.0
2015-06-19,Home Office,LATAM,174.528,11.627999999999997
2014-07-02,Corporate,Asia Pacific,220.704,-303.57599999999996
2015-06-30,Consumer,Asia Pacific,172.38,34.44
2012-06-03,Home Office,Europe,388.125,-357.075
2014-12-23,Corporate,Asia Pacific,100.80000000000001,0.96
2014-05-18,Consumer,Europe,206.51999999999998,35.04
2014-11-06,Corporate,Asia Pacific,83.34,19.98
2015-11-06,Home Office,Asia Pacific,348.48,142.85999999999999
2014-09-30,Consumer,LATAM,682.5840000000001,-989.856
2015-10-06,Home Office,Europe,246.89999999999998,34.56
2015-06-24,Consumer,Europe,546.96,54.599999999999994
2015-11-10,Consumer,LATAM,488.62079999999986,43.0208
2012-10-03,Consumer,Africa,520.6800000000001,93.72
2013-10-05,Consumer,Asia Pacific,427.8816,20.60159999999999
2014-12-31,Consumer,Europe,142.79999999999998,11.28
2015-05-13,Home Office,Asia Pacific,871.2,357.15
2015-11-06,Consumer,USCA,101.4,38.532000000000004
2012-09-09,Consumer,Europe,121.58999999999997,53.489999999999995
2015-11-06,Consumer,USCA,12.96,6.2208000000000006
2012-10-11,Home Office,LATAM,163.1,55.4
2014-09-03,Corporate,Asia Pacific,599.16,0.0
2012-09-26,Corporate,LATAM,473.61088,188.85088000000002
2015-02-15,Consumer,Europe,248.26500000000004,-69.52500000000003
2015-01-14,Home Office,Europe,428.6700000000001,42.839999999999996
2015-08-05,Consumer,Asia Pacific,321.6591,-132.7509
2012-06-10,Home Office,LATAM,344.00000000000006,168.4
2014-12-11,Corporate,LATAM,133.728,15.488
2015-05-30,Corporate,Asia Pacific,396.252,149.65200000000002
2012-03-13,Consumer,Europe,193.32,61.74000000000001
2013-11-07,Consumer,LATAM,378.88000000000005,151.52
2012-04-26,Consumer,LATAM,214.36800000000008,-142.9120000000001
2014-11-06,Home Office,LATAM,492.84,4.92
2015-04-17,Consumer,Europe,605.7525,-92.64750000000002
2015-06-19,Corporate,LATAM,522.144,-52.21599999999999
2015-04-04,Consumer,Asia Pacific,458.15639999999996,-511.44360000000006
2012-03-27,Consumer,USCA,1184.72,106.62480000000005
2015-03-26,Consumer,USCA,479.98400000000004,59.99799999999996
2013-03-07,Consumer,LATAM,152.09999999999997,-30.49999999999999
2014-03-12,Consumer,Europe,1063.692,224.53200000000004
2015-03-26,Consumer,USCA,211.168,15.837600000000009
2013-06-13,Corporate,Asia Pacific,295.46999999999997,-41.39999999999998
2015-12-01,Consumer,LATAM,245.69999999999996,98.28
2013-06-19,Home Office,LATAM,280.91999999999996,50.56000000000001
2014-08-06,Consumer,LATAM,448.48,49.28
2014-10-07,Consumer,Asia Pacific,392.76000000000005,127.61999999999999
2014-11-26,Home Office,Asia Pacific,1391.7599999999998,97.38
2015-03-26,Consumer,USCA,176.04,45.770399999999995
2014-09-27,Home Office,Europe,328.14,81.89999999999999
2015-03-18,Corporate,Africa,229.608,-176.11199999999997
2013-04-07,Consumer,Europe,396.78,194.39999999999998
2013-07-12,Consumer,Africa,97.55999999999999,4.86
2015-07-31,Consumer,Asia Pacific,455.76,-45.69
2015-11-22,Consumer,Asia Pacific,2183.979,447.2790000000001
2012-09-26,Home Office,Asia Pacific,688.7339999999999,-116.226
2015-01-03,Consumer,Europe,402.48,152.88
2014-12-13,Consumer,Asia Pacific,288.9,127.05000000000001
2015-11-07,Corporate,Asia Pacific,224.259,-64.101
2012-10-05,Consumer,Asia Pacific,443.0706,53.370599999999996
2015-03-26,Consumer,USCA,185.92000000000002,62.74799999999999
2015-01-22,Corporate,Europe,184.14000000000001,84.60000000000001
2013-11-20,Corporate,Europe,280.42199999999997,24.822000000000006
2012-09-01,Consumer,USCA,239.976,53.994600000000005
2014-12-03,Consumer,Asia Pacific,392.85,148.41
2014-09-05,Consumer,USCA,63.94,24.9366
2015-03-26,Consumer,USCA,16.02,4.4856
2015-04-21,Consumer,USCA,146.86,70.49279999999999
2012-10-26,Consumer,Asia Pacific,532.8000000000001,245.04000000000002
2012-10-26,Consumer,LATAM,171.50000000000003,82.3
2014-09-05,Consumer,USCA,60.60000000000001,20.452499999999997
2012-12-22,Consumer,Europe,638.9100000000001,229.98
2015-12-09,Home Office,Asia Pacific,286.44,137.46
2013-05-08,Home Office,LATAM,607.2,103.2
2014-03-22,Consumer,Europe,245.75999999999996,73.67999999999999
2014-06-25,Consumer,Asia Pacific,190.9332,59.77319999999999
2012-10-02,Home Office,Asia Pacific,82.36800000000001,-15.012000000000008
2015-11-06,Consumer,Africa,413.09999999999997,8.25
2014-07-31,Consumer,Asia Pacific,814.17,170.94
2014-12-31,Consumer,Asia Pacific,499.43999999999994,179.76
2013-09-11,Corporate,LATAM,305.408,11.408000000000005
2013-09-10,Corporate,Europe,449.793,19.95299999999999
2015-12-23,Consumer,Asia Pacific,363.39,10.89
2014-06-17,Corporate,Asia Pacific,296.028,49.307999999999986
2014-03-28,Consumer,Asia Pacific,364.74,123.96000000000001
2015-03-20,Corporate,LATAM,463.43999999999994,120.47999999999999
2014-08-02,Consumer,Asia Pacific,340.86000000000007,163.56
2015-04-21,Consumer,USCA,36.56,18.28
2014-12-26,Consumer,Asia Pacific,309.55679999999995,100.57679999999999
2012-09-05,Consumer,Europe,331.9200000000001,-225.8400000000001
2012-12-06,Home Office,Asia Pacific,370.53,103.68
2013-09-15,Home Office,Africa,378.66,185.52
2015-05-16,Consumer,Africa,128.88,9.0
2014-12-17,Corporate,Africa,245.82,66.36
2015-09-06,Home Office,Europe,216.144,-135.126
2015-02-12,Consumer,Europe,262.29,28.83
2015-08-01,Consumer,LATAM,123.9,18.479999999999997
2015-10-02,Consumer,Europe,171.26999999999998,30.81
2014-06-28,Corporate,LATAM,171.19999999999996,42.8
2015-09-09,Consumer,Europe,108.51,40.14
2013-11-05,Corporate,Asia Pacific,197.64000000000004,0.0
2015-05-09,Home Office,Asia Pacific,251.55,17.549999999999997
2015-01-15,Consumer,LATAM,225.23999999999995,58.55999999999999
2013-09-25,Home Office,Asia Pacific,94.392,33.552
2015-06-20,Corporate,Europe,249.06,-129.54
2012-03-27,Consumer,USCA,6.12,2.8763999999999994
